Wavenumber(cm^-1)   Wavelength(nm)  Electronvolts(eV)   Intensity(normalised)
 28432.70181453    351.70769437      3.52520746      0.08277531
 28437.91895780    351.64317104      3.52585431      0.08560116
 28443.13610107    351.57867137      3.52650115      0.08861131
 28448.35324435    351.51419536      3.52714800      0.09180913
 28453.57038762    351.44974299      3.52779484      0.09519718
 28458.78753089    351.38531426      3.52844168      0.09877722
 28464.00467416    351.32090914      3.52908853      0.10255011
 28469.22181743    351.25652763      3.52973537      0.10651576
 28474.43896070    351.19216971      3.53038221      0.11067312
 28479.65610398    351.12783537      3.53102906      0.11502014
 28484.87324725    351.06352460      3.53167590      0.11955369
 28490.09039052    350.99923738      3.53232274      0.12426961
 28495.30753379    350.93497370      3.53296959      0.12916262
 28500.52467706    350.87073355      3.53361643      0.13422637
 28505.74182034    350.80651691      3.53426328      0.13945338
 28510.95896361    350.74232378      3.53491012      0.14483510
 28516.17610688    350.67815413      3.53555696      0.15036187
 28521.39325015    350.61400796      3.53620381      0.15602299
 28526.61039342    350.54988525      3.53685065      0.16180671
 28531.82753670    350.48578599      3.53749749      0.16770030
 28537.04467997    350.42171017      3.53814434      0.17369007
 28542.26182324    350.35765778      3.53879118      0.17976145
 28547.47896651    350.29362879      3.53943802      0.18589906
 28552.69610978    350.22962320      3.54008487      0.19208675
 28557.91325306    350.16564100      3.54073171      0.19830772
 28563.13039633    350.10168218      3.54137856      0.20454461
 28568.34753960    350.03774671      3.54202540      0.21077958
 28573.56468287    349.97383459      3.54267224      0.21699443
 28578.78182614    349.90994581      3.54331909      0.22317071
 28583.99896941    349.84608034      3.54396593      0.22928987
 28589.21611269    349.78223819      3.54461277      0.23533333
 28594.43325596    349.71841933      3.54525962      0.24128268
 28599.65039923    349.65462376      3.54590646      0.24711975
 28604.86754250    349.59085146      3.54655330      0.25282682
 28610.08468577    349.52710241      3.54720015      0.25838670
 28615.30182905    349.46337661      3.54784699      0.26378290
 28620.51897232    349.39967405      3.54849384      0.26899979
 28625.73611559    349.33599470      3.54914068      0.27402273
 28630.95325886    349.27233856      3.54978752      0.27883819
 28636.17040213    349.20870562      3.55043437      0.28343393
 28641.38754541    349.14509586      3.55108121      0.28779909
 28646.60468868    349.08150926      3.55172805      0.29192436
 28651.82183195    349.01794583      3.55237490      0.29580208
 28657.03897522    348.95440554      3.55302174      0.29942635
 28662.25611849    348.89088837      3.55366858      0.30279316
 28667.47326177    348.82739433      3.55431543      0.30590046
 28672.69040504    348.76392340      3.55496227      0.30874828
 28677.90754831    348.70047555      3.55560912      0.31133875
 28683.12469158    348.63705079      3.55625596      0.31367621
 28688.34183485    348.57364910      3.55690280      0.31576727
 28693.55897813    348.51027046      3.55754965      0.31762076
 28698.77612140    348.44691487      3.55819649      0.31924786
 28703.99326467    348.38358230      3.55884333      0.32066201
 28709.21040794    348.32027276      3.55949018      0.32187897
 28714.42755121    348.25698622      3.56013702      0.32291675
 28719.64469448    348.19372267      3.56078386      0.32379556
 28724.86183776    348.13048211      3.56143071      0.32453779
 28730.07898103    348.06726451      3.56207755      0.32516789
 28735.29612430    348.00406986      3.56272440      0.32571229
 28740.51326757    347.94089816      3.56337124      0.32619932
 28745.73041084    347.87774939      3.56401808      0.32665901
 28750.94755412    347.81462354      3.56466493      0.32712304
 28756.16469739    347.75152060      3.56531177      0.32762450
 28761.38184066    347.68844054      3.56595861      0.32819777
 28766.59898393    347.62538337      3.56660546      0.32887829
 28771.81612720    347.56234906      3.56725230      0.32970242
 28777.03327048    347.49933761      3.56789915      0.33070718
 28782.25041375    347.43634901      3.56854599      0.33193002
 28787.46755702    347.37338323      3.56919283      0.33340864
 28792.68470029    347.31044028      3.56983968      0.33518070
 28797.90184356    347.24752013      3.57048652      0.33728359
 28803.11898684    347.18462277      3.57113336      0.33975416
 28808.33613011    347.12174819      3.57178021      0.34262850
 28813.55327338    347.05889639      3.57242705      0.34594163
 28818.77041665    346.99606733      3.57307389      0.34972725
 28823.98755992    346.93326103      3.57372074      0.35401750
 28829.20470319    346.87047745      3.57436758      0.35884267
 28834.42184647    346.80771660      3.57501443      0.36423094
 28839.63898974    346.74497845      3.57566127      0.37020817
 28844.85613301    346.68226300      3.57630811      0.37679758
 28850.07327628    346.61957023      3.57695496      0.38401959
 28855.29041955    346.55690012      3.57760180      0.39189153
 28860.50756283    346.49425268      3.57824864      0.40042748
 28865.72470610    346.43162788      3.57889549      0.40963802
 28870.94184937    346.36902572      3.57954233      0.41953011
 28876.15899264    346.30644618      3.58018917      0.43010686
 28881.37613591    346.24388924      3.58083602      0.44136741
 28886.59327919    346.18135491      3.58148286      0.45330682
 28891.81042246    346.11884315      3.58212971      0.46591597
 28897.02756573    346.05635397      3.58277655      0.47918144
 28902.24470900    345.99388735      3.58342339      0.49308552
 28907.46185227    345.93144328      3.58407024      0.50760611
 28912.67899555    345.86902174      3.58471708      0.52271681
 28917.89613882    345.80662272      3.58536392      0.53838685
 28923.11328209    345.74424622      3.58601077      0.55458124
 28928.33042536    345.68189221      3.58665761      0.57126080
 28933.54756863    345.61956069      3.58730445      0.58838228
 28938.76471190    345.55725165      3.58795130      0.60589854
 28943.98185518    345.49496507      3.58859814      0.62375869
 28949.19899845    345.43270094      3.58924499      0.64190829
 28954.41614172    345.37045924      3.58989183      0.66028963
 28959.63328499    345.30823998      3.59053867      0.67884192
 28964.85042826    345.24604312      3.59118552      0.69750163
 28970.06757154    345.18386867      3.59183236      0.71620277
 28975.28471481    345.12171661      3.59247920      0.73487722
 28980.50185808    345.05958692      3.59312605      0.75345509
 28985.71900135    344.99747960      3.59377289      0.77186509
 28990.93614462    344.93539464      3.59441973      0.79003490
 28996.15328790    344.87333201      3.59506658      0.80789161
 29001.37043117    344.81129172      3.59571342      0.82536206
 29006.58757444    344.74927374      3.59636027      0.84237334
 29011.80471771    344.68727807      3.59700711      0.85885315
 29017.02186098    344.62530469      3.59765395      0.87473026
 29022.23900426    344.56335359      3.59830080      0.88993491
 29027.45614753    344.50142476      3.59894764      0.90439924
 29032.67329080    344.43951819      3.59959448      0.91805772
 29037.89043407    344.37763386      3.60024133      0.93084752
 29043.10757734    344.31577177      3.60088817      0.94270890
 29048.32472062    344.25393189      3.60153501      0.95358560
 29053.54186389    344.19211423      3.60218186      0.96342517
 29058.75900716    344.13031876      3.60282870      0.97217929
 29063.97615043    344.06854548      3.60347555      0.97980408
 29069.19329370    344.00679437      3.60412239      0.98626037
 29074.41043697    343.94506543      3.60476923      0.99151393
 29079.62758025    343.88335863      3.60541608      0.99553569
 29084.84472352    343.82167397      3.60606292      0.99830189
 29090.06186679    343.76001144      3.60670976      0.99979424
 29095.27901006    343.69837102      3.60735661      1.00000000
 29100.49615333    343.63675270      3.60800345      0.99891205
 29105.71329661    343.57515647      3.60865029      0.99652893
 29110.93043988    343.51358232      3.60929714      0.99285478
 29116.14758315    343.45203023      3.60994398      0.98789932
 29121.36472642    343.39050020      3.61059083      0.98167779
 29126.58186969    343.32899222      3.61123767      0.97421073
 29131.79901297    343.26750626      3.61188451      0.96552392
 29137.01615624    343.20604232      3.61253136      0.95564813
 29142.23329951    343.14460039      3.61317820      0.94461890
 29147.45044278    343.08318045      3.61382504      0.93247628
 29152.66758605    343.02178250      3.61447189      0.91926458
 29157.88472933    342.96040652      3.61511873      0.90503200
 29163.10187260    342.89905250      3.61576557      0.88983039
 29168.31901587    342.83772042      3.61641242      0.87371480
 29173.53615914    342.77641029      3.61705926      0.85674321
 29178.75330241    342.71512207      3.61770611      0.83897608
 29183.97044568    342.65385577      3.61835295      0.82047602
 29189.18758896    342.59261137      3.61899979      0.80130736
 29194.40473223    342.53138886      3.61964664      0.78153580
 29199.62187550    342.47018823      3.62029348      0.76122797
 29204.83901877    342.40900946      3.62094032      0.74045107
 29210.05616204    342.34785255      3.62158717      0.71927249
 29215.27330532    342.28671748      3.62223401      0.69775942
 29220.49044859    342.22560424      3.62288085      0.67597850
 29225.70759186    342.16451282      3.62352770      0.65399549
 29230.92473513    342.10344321      3.62417454      0.63187490
 29236.14187840    342.04239539      3.62482139      0.60967973
 29241.35902168    341.98136935      3.62546823      0.58747113
 29246.57616495    341.92036509      3.62611507      0.56530821
 29251.79330822    341.85938259      3.62676192      0.54324770
 29257.01045149    341.79842184      3.62740876      0.52134380
 29262.22759476    341.73748282      3.62805560      0.49964800
 29267.44473804    341.67656553      3.62870245      0.47820883
 29272.66188131    341.61566996      3.62934929      0.45707183
 29277.87902458    341.55479608      3.62999613      0.43627936
 29283.09616785    341.49394390      3.63064298      0.41587052
 29288.31331112    341.43311340      3.63128982      0.39588114
 29293.53045440    341.37230456      3.63193667      0.37634369
 29298.74759767    341.31151738      3.63258351      0.35728727
 29303.96474094    341.25075185      3.63323035      0.33873767
 29309.18188421    341.19000795      3.63387720      0.32071734
 29314.39902748    341.12928567      3.63452404      0.30324550
 29319.61617075    341.06858500      3.63517088      0.28633814
 29324.83331403    341.00790592      3.63581773      0.27000818
 29330.05045730    340.94724844      3.63646457      0.25426555
 29335.26760057    340.88661253      3.63711141      0.23911728
 29340.48474384    340.82599818      3.63775826      0.22456766
 29345.70188711    340.76540539      3.63840510      0.21061837
 29350.91903039    340.70483414      3.63905195      0.19726865
 29356.13617366    340.64428441      3.63969879      0.18451542
 29361.35331693    340.58375621      3.64034563      0.17235345
 29366.57046020    340.52324951      3.64099248      0.16077557
 29371.78760347    340.46276430      3.64163932      0.14977276
 29377.00474675    340.40230058      3.64228616      0.13933439
 29382.22189002    340.34185833      3.64293301      0.12944834
 29387.43903329    340.28143754      3.64357985      0.12010121
 29392.65617656    340.22103821      3.64422669      0.11127841
 29397.87331983    340.16066030      3.64487354      0.10296441
 29403.09046311    340.10030383      3.64552038      0.09514283
 29408.30760638    340.03996877      3.64616723      0.08779658
 29413.52474965    339.97965511      3.64681407      0.08090806
 29418.74189292    339.91936285      3.64746091      0.07445925
 29423.95903619    339.85909196      3.64810776      0.06843183
 29429.17617946    339.79884245      3.64875460      0.06280733
 29434.39332274    339.73861429      3.64940144      0.05756720
 29439.61046601    339.67840748      3.65004829      0.05269295
 29444.82760928    339.61822201      3.65069513      0.04816622
 29450.04475255    339.55805786      3.65134197      0.04396887
 29455.26189582    339.49791502      3.65198882      0.04008303
 29460.47903910    339.43779348      3.65263566      0.03649123
 29465.69618237    339.37769324      3.65328251      0.03317639
 29470.91332564    339.31761427      3.65392935      0.03012189
 29476.13046891    339.25755657      3.65457619      0.02731166
 29481.34761218    339.19752013      3.65522304      0.02473014
 29486.56475546    339.13750493      3.65586988      0.02236236
 29491.78189873    339.07751096      3.65651672      0.02019395
 29496.99904200    339.01753822      3.65716357      0.01821116
 29502.21618527    338.95758668      3.65781041      0.01640085
 29507.43332854    338.89765635      3.65845726      0.01475054
 29512.65047182    338.83774721      3.65910410      0.01324836
 29517.86761509    338.77785924      3.65975094      0.01188307
 29523.08475836    338.71799244      3.66039779      0.01064408
 29528.30190163    338.65814679      3.66104463      0.00952138
 29533.51904490    338.59832229      3.66169147      0.00850559
 29538.73618817    338.53851892      3.66233832      0.00758790
 29543.95333145    338.47873667      3.66298516      0.00676008
 29549.17047472    338.41897554      3.66363200      0.00601442
 29554.38761799    338.35923550      3.66427885      0.00534379
 29559.60476126    338.29951655      3.66492569      0.00474151
 29564.82190453    338.23981867      3.66557254      0.00420143
 29570.03904781    338.18014186      3.66621938      0.00371783
 29575.25619108    338.12048610      3.66686622      0.00328545
 29580.47333435    338.06085139      3.66751307      0.00289943
 29585.69047762    338.00123771      3.66815991      0.00255531
 29590.90762089    337.94164505      3.66880675      0.00224899
 29596.12476417    337.88207340      3.66945360      0.00197671
 29601.34190744    337.82252275      3.67010044      0.00173505
 29606.55905071    337.76299309      3.67074728      0.00152087
 29611.77619398    337.70348440      3.67139413      0.00133133
 29616.99333725    337.64399668      3.67204097      0.00116384
 29622.21048053    337.58452991      3.67268782      0.00101604
 29627.42762380    337.52508409      3.67333466      0.00088581
 29632.64476707    337.46565919      3.67398150      0.00077124
 29637.86191034    337.40625522      3.67462835      0.00067057
 29643.07905361    337.34687216      3.67527519      0.00058225
 29648.29619689    337.28751000      3.67592203      0.00050489
 29653.51334016    337.22816873      3.67656888      0.00043721
 29658.73048343    337.16884833      3.67721572      0.00037809
 29663.94762670    337.10954880      3.67786256      0.00032653
 29669.16476997    337.05027012      3.67850941      0.00028161
 29674.38191324    336.99101229      3.67915625      0.00024255
 29679.59905652    336.93177529      3.67980310      0.00020862
 29684.81619979    336.87255911      3.68044994      0.00017919
 29690.03334306    336.81336375      3.68109678      0.00015371
 29695.25048633    336.75418918      3.68174363      0.00013167
 29700.46762960    336.69503540      3.68239047      0.00011264
 29705.68477288    336.63590240      3.68303731      0.00009623
 29710.90191615    336.57679017      3.68368416      0.00008210
 29716.11905942    336.51769869      3.68433100      0.00006995
 29721.33620269    336.45862796      3.68497784      0.00005952
 29726.55334596    336.39957797      3.68562469      0.00005058
 29731.77048924    336.34054869      3.68627153      0.00004292
 29736.98763251    336.28154013      3.68691838      0.00003637
 29742.20477578    336.22255228      3.68756522      0.00003078
 29747.42191905    336.16358511      3.68821206      0.00002601
 29752.63906232    336.10463862      3.68885891      0.00002195
 29757.85620560    336.04571280      3.68950575      0.00001850
 29763.07334887    335.98680764      3.69015259      0.00001557
 29768.29049214    335.92792312      3.69079944      0.00001309
 29773.50763541    335.86905925      3.69144628      0.00001099
 29778.72477868    335.81021600      3.69209312      0.00000921
 29783.94192195    335.75139336      3.69273997      0.00000771
 29789.15906523    335.69259133      3.69338681      0.00000645
 29794.37620850    335.63380988      3.69403366      0.00000538
 29799.59335177    335.57504903      3.69468050      0.00000449
 29804.81049504    335.51630874      3.69532734      0.00000374
 29810.02763831    335.45758901      3.69597419      0.00000311
 29815.24478159    335.39888984      3.69662103      0.00000258
 29820.46192486    335.34021120      3.69726787      0.00000214
 29825.67906813    335.28155309      3.69791472      0.00000177
 29830.89621140    335.22291550      3.69856156      0.00000147
 29836.11335467    335.16429842      3.69920840      0.00000121
 29841.33049795    335.10570183      3.69985525      0.00000100
 29846.54764122    335.04712572      3.70050209      0.00000082
 29851.76478449    334.98857010      3.70114894      0.00000068
 29856.98192776    334.93003493      3.70179578      0.00000056
 29862.19907103    334.87152022      3.70244262      0.00000046
 29867.41621431    334.81302595      3.70308947      0.00000037
 29872.63335758    334.75455211      3.70373631      0.00000031
 29877.85050085    334.69609869      3.70438315      0.00000025
 29883.06764412    334.63766569      3.70503000      0.00000020
 29888.28478739    334.57925308      3.70567684      0.00000017
 29893.50193067    334.52086086      3.70632368      0.00000014
 29898.71907394    334.46248902      3.70697053      0.00000011
 29903.93621721    334.40413755      3.70761737      0.00000009
 29909.15336048    334.34580643      3.70826422      0.00000007
 29914.37050375    334.28749566      3.70891106      0.00000006
 29919.58764702    334.22920523      3.70955790      0.00000005
 29924.80479030    334.17093512      3.71020475      0.00000004
 29930.02193357    334.11268532      3.71085159      0.00000003
 29935.23907684    334.05445583      3.71149843      0.00000002
 29940.45622011    333.99624663      3.71214528      0.00000002
 29945.67336338    333.93805772      3.71279212      0.00000002
 29950.89050666    333.87988907      3.71343896      0.00000001
 29956.10764993    333.82174069      3.71408581      0.00000001
 29961.32479320    333.76361256      3.71473265      0.00000001
 29966.54193647    333.70550467      3.71537950      0.00000001
 29971.75907974    333.64741700      3.71602634      0.00000001
 29976.97622302    333.58934956      3.71667318      0.00000000
 29982.19336629    333.53130232      3.71732003      0.00000000
 29987.41050956    333.47327529      3.71796687      0.00000000
 29992.62765283    333.41526844      3.71861371      0.00000000
 29997.84479610    333.35728176      3.71926056      0.00000000
 30003.06193938    333.29931526      3.71990740      0.00000000
 30008.27908265    333.24136891      3.72055424      0.00000000
 30013.49622592    333.18344270      3.72120109      0.00000000
 30018.71336919    333.12553663      3.72184793      0.00000000
 30023.93051246    333.06765068      3.72249478      0.00000000
 30029.14765573    333.00978485      3.72314162      0.00000000
 30034.36479901    332.95193912      3.72378846      0.00000000
 30039.58194228    332.89411348      3.72443531      0.00000000
 30044.79908555    332.83630793      3.72508215      0.00000000
 30050.01622882    332.77852244      3.72572899      0.00000000
 30055.23337209    332.72075702      3.72637584      0.00000000
 30060.45051537    332.66301165      3.72702268      0.00000000
 30065.66765864    332.60528632      3.72766952      0.00000000
 30070.88480191    332.54758102      3.72831637      0.00000000
 30076.10194518    332.48989574      3.72896321      0.00000000
 30081.31908845    332.43223047      3.72961006      0.00000000
 30086.53623173    332.37458520      3.73025690      0.00000000
 30091.75337500    332.31695991      3.73090374      0.00000000
 30096.97051827    332.25935461      3.73155059      0.00000000
 30102.18766154    332.20176927      3.73219743      0.00000000
 30107.40480481    332.14420389      3.73284427      0.00000000
 30112.62194809    332.08665845      3.73349112      0.00000000
 30117.83909136    332.02913296      3.73413796      0.00000000
 30123.05623463    331.97162738      3.73478480      0.00000000
 30128.27337790    331.91414173      3.73543165      0.00000000
 30133.49052117    331.85667598      3.73607849      0.00000000
 30138.70766444    331.79923012      3.73672534      0.00000000
 30143.92480772    331.74180415      3.73737218      0.00000000
 30149.14195099    331.68439806      3.73801902      0.00000000
 30154.35909426    331.62701183      3.73866587      0.00000000
 30159.57623753    331.56964545      3.73931271      0.00000000
 30164.79338080    331.51229892      3.73995955      0.00000000
 30170.01052408    331.45497222      3.74060640      0.00000000
 30175.22766735    331.39766534      3.74125324      0.00000000
 30180.44481062    331.34037827      3.74190008      0.00000000
 30185.66195389    331.28311101      3.74254693      0.00000000
 30190.87909716    331.22586354      3.74319377      0.00000000
 30196.09624044    331.16863585      3.74384062      0.00000000
 30201.31338371    331.11142794      3.74448746      0.00000000
 30206.53052698    331.05423978      3.74513430      0.00000000
 30211.74767025    330.99707138      3.74578115      0.00000000
 30216.96481352    330.93992271      3.74642799      0.00000000
 30222.18195680    330.88279378      3.74707483      0.00000000
 30227.39910007    330.82568457      3.74772168      0.00000000
 30232.61624334    330.76859507      3.74836852      0.00000000
 30237.83338661    330.71152527      3.74901536      0.00000000
 30243.05052988    330.65447515      3.74966221      0.00000000
 30248.26767316    330.59744472      3.75030905      0.00000000
 30253.48481643    330.54043396      3.75095590      0.00000000
 30258.70195970    330.48344286      3.75160274      0.00000000
 30263.91910297    330.42647140      3.75224958      0.00000000
 30269.13624624    330.36951959      3.75289643      0.00000000
 30274.35338951    330.31258740      3.75354327      0.00000000
 30279.57053279    330.25567483      3.75419011      0.00000000
 30284.78767606    330.19878188      3.75483696      0.00000000
 30290.00481933    330.14190852      3.75548380      0.00000000
 30295.22196260    330.08505474      3.75613065      0.00000000
 30300.43910587    330.02822055      3.75677749      0.00000000
 30305.65624915    329.97140592      3.75742433      0.00000000
 30310.87339242    329.91461086      3.75807118      0.00000000
 30316.09053569    329.85783534      3.75871802      0.00000000
 30321.30767896    329.80107936      3.75936486      0.00000000
 30326.52482223    329.74434290      3.76001171      0.00000000
 30331.74196551    329.68762597      3.76065855      0.00000000
 30336.95910878    329.63092854      3.76130539      0.00000000
 30342.17625205    329.57425061      3.76195224      0.00000000
 30347.39339532    329.51759216      3.76259908      0.00000000
 30352.61053859    329.46095319      3.76324593      0.00000000
 30357.82768187    329.40433370      3.76389277      0.00000000
 30363.04482514    329.34773365      3.76453961      0.00000000
 30368.26196841    329.29115306      3.76518646      0.00000000
 30373.47911168    329.23459190      3.76583330      0.00000000
 30378.69625495    329.17805017      3.76648014      0.00000000
 30383.91339822    329.12152786      3.76712699      0.00000000
 30389.13054150    329.06502496      3.76777383      0.00000000
 30394.34768477    329.00854145      3.76842067      0.00000000
 30399.56482804    328.95207733      3.76906752      0.00000000
 30404.78197131    328.89563258      3.76971436      0.00000000
 30409.99911458    328.83920721      3.77036121      0.00000000
 30415.21625786    328.78280119      3.77100805      0.00000000
 30420.43340113    328.72641452      3.77165489      0.00000000
 30425.65054440    328.67004718      3.77230174      0.00000000
 30430.86768767    328.61369918      3.77294858      0.00000000
 30436.08483094    328.55737049      3.77359542      0.00000000
 30441.30197422    328.50106111      3.77424227      0.00000000
 30446.51911749    328.44477102      3.77488911      0.00000000
 30451.73626076    328.38850023      3.77553595      0.00000000
 30456.95340403    328.33224871      3.77618280      0.00000000
 30462.17054730    328.27601646      3.77682964      0.00000000
 30467.38769058    328.21980347      3.77747649      0.00000000
 30472.60483385    328.16360973      3.77812333      0.00000000
 30477.82197712    328.10743522      3.77877017      0.00000000
 30483.03912039    328.05127994      3.77941702      0.00000000
 30488.25626366    327.99514388      3.78006386      0.00000000
 30493.47340693    327.93902704      3.78071070      0.00000000
 30498.69055021    327.88292938      3.78135755      0.00000000
 30503.90769348    327.82685092      3.78200439      0.00000000
 30509.12483675    327.77079164      3.78265123      0.00000000
 30514.34198002    327.71475153      3.78329808      0.00000000
