Wavenumber(cm^-1)   Wavelength(nm)  Electronvolts(eV)   Intensity(normalised)
 35133.75934992    284.62652283      4.35603258      0.00000000
 35143.76435242    284.54549312      4.35727304      0.00000000
 35153.76935492    284.46450953      4.35851350      0.00000000
 35163.77435742    284.38357202      4.35975396      0.00000000
 35173.77935992    284.30268056      4.36099443      0.00000000
 35183.78436242    284.22183511      4.36223489      0.00000000
 35193.78936492    284.14103562      4.36347535      0.00000000
 35203.79436742    284.06028206      4.36471581      0.00000000
 35213.79936993    283.97957439      4.36595628      0.00000000
 35223.80437243    283.89891256      4.36719674      0.00000000
 35233.80937493    283.81829655      4.36843720      0.00000000
 35243.81437743    283.73772630      4.36967766      0.00000000
 35253.81937993    283.65720179      4.37091813      0.00000000
 35263.82438243    283.57672297      4.37215859      0.00000000
 35273.82938493    283.49628980      4.37339905      0.00000000
 35283.83438743    283.41590225      4.37463952      0.00000000
 35293.83938994    283.33556027      4.37587998      0.00000000
 35303.84439244    283.25526383      4.37712044      0.00000000
 35313.84939494    283.17501289      4.37836090      0.00000000
 35323.85439744    283.09480741      4.37960137      0.00000000
 35333.85939994    283.01464735      4.38084183      0.00000000
 35343.86440244    282.93453267      4.38208229      0.00000000
 35353.86940494    282.85446334      4.38332275      0.00000000
 35363.87440744    282.77443932      4.38456322      0.00000000
 35373.87940995    282.69446056      4.38580368      0.00000000
 35383.88441245    282.61452703      4.38704414      0.00000000
 35393.88941495    282.53463869      4.38828460      0.00000000
 35403.89441745    282.45479550      4.38952507      0.00000000
 35413.89941995    282.37499743      4.39076553      0.00000000
 35423.90442245    282.29524443      4.39200599      0.00000000
 35433.90942495    282.21553647      4.39324646      0.00000000
 35443.91442745    282.13587351      4.39448692      0.00000000
 35453.91942996    282.05625551      4.39572738      0.00000000
 35463.92443246    281.97668243      4.39696784      0.00000000
 35473.92943496    281.89715424      4.39820831      0.00000000
 35483.93443746    281.81767090      4.39944877      0.00000000
 35493.93943996    281.73823237      4.40068923      0.00000000
 35503.94444246    281.65883861      4.40192969      0.00000000
 35513.94944496    281.57948958      4.40317016      0.00000000
 35523.95444746    281.50018524      4.40441062      0.00000000
 35533.95944997    281.42092557      4.40565108      0.00000000
 35543.96445247    281.34171052      4.40689154      0.00000000
 35553.96945497    281.26254004      4.40813201      0.00000000
 35563.97445747    281.18341412      4.40937247      0.00000000
 35573.97945997    281.10433270      4.41061293      0.00000000
 35583.98446247    281.02529575      4.41185340      0.00000000
 35593.98946497    280.94630324      4.41309386      0.00000000
 35603.99446747    280.86735511      4.41433432      0.00000000
 35613.99946998    280.78845135      4.41557478      0.00000000
 35624.00447248    280.70959191      4.41681525      0.00000000
 35634.00947498    280.63077675      4.41805571      0.00000000
 35644.01447748    280.55200583      4.41929617      0.00000000
 35654.01947998    280.47327913      4.42053663      0.00000000
 35664.02448248    280.39459659      4.42177710      0.00000000
 35674.02948498    280.31595819      4.42301756      0.00000000
 35684.03448748    280.23736389      4.42425802      0.00000000
 35694.03948999    280.15881364      4.42549848      0.00000000
 35704.04449249    280.08030742      4.42673895      0.00000000
 35714.04949499    280.00184518      4.42797941      0.00000000
 35724.05449749    279.92342690      4.42921987      0.00000000
 35734.05949999    279.84505252      4.43046034      0.00000000
 35744.06450249    279.76672202      4.43170080      0.00000000
 35754.06950499    279.68843536      4.43294126      0.00000000
 35764.07450749    279.61019250      4.43418172      0.00000000
 35774.07951000    279.53199340      4.43542219      0.00000000
 35784.08451250    279.45383803      4.43666265      0.00000000
 35794.08951500    279.37572636      4.43790311      0.00000000
 35804.09451750    279.29765834      4.43914357      0.00000000
 35814.09952000    279.21963393      4.44038404      0.00000000
 35824.10452250    279.14165311      4.44162450      0.00000000
 35834.10952500    279.06371583      4.44286496      0.00000000
 35844.11452750    278.98582206      4.44410542      0.00000000
 35854.11953001    278.90797177      4.44534589      0.00000000
 35864.12453251    278.83016491      4.44658635      0.00000000
 35874.12953501    278.75240144      4.44782681      0.00000000
 35884.13453751    278.67468135      4.44906728      0.00000000
 35894.13954001    278.59700457      4.45030774      0.00000000
 35904.14454251    278.51937109      4.45154820      0.00000000
 35914.14954501    278.44178087      4.45278866      0.00000000
 35924.15454751    278.36423386      4.45402913      0.00000000
 35934.15955002    278.28673003      4.45526959      0.00000000
 35944.16455252    278.20926935      4.45651005      0.00000000
 35954.16955502    278.13185178      4.45775051      0.00000000
 35964.17455752    278.05447729      4.45899098      0.00000000
 35974.17956002    277.97714583      4.46023144      0.00000000
 35984.18456252    277.89985737      4.46147190      0.00000000
 35994.18956502    277.82261188      4.46271236      0.00000000
 36004.19456752    277.74540933      4.46395283      0.00000000
 36014.19957003    277.66824966      4.46519329      0.00000000
 36024.20457253    277.59113286      4.46643375      0.00000000
 36034.20957503    277.51405888      4.46767422      0.00000000
 36044.21457753    277.43702768      4.46891468      0.00000000
 36054.21958003    277.36003924      4.47015514      0.00000000
 36064.22458253    277.28309352      4.47139560      0.00000000
 36074.22958503    277.20619047      4.47263607      0.00000000
 36084.23458753    277.12933008      4.47387653      0.00000000
 36094.23959004    277.05251229      4.47511699      0.00000000
 36104.24459254    276.97573708      4.47635745      0.00000000
 36114.24959504    276.89900440      4.47759792      0.00000000
 36124.25459754    276.82231423      4.47883838      0.00000000
 36134.25960004    276.74566653      4.48007884      0.00000000
 36144.26460254    276.66906126      4.48131930      0.00000000
 36154.26960504    276.59249839      4.48255977      0.00000000
 36164.27460754    276.51597788      4.48380023      0.00000000
 36174.27961005    276.43949970      4.48504069      0.00000000
 36184.28461255    276.36306382      4.48628116      0.00000000
 36194.28961505    276.28667019      4.48752162      0.00000000
 36204.29461755    276.21031878      4.48876208      0.00000000
 36214.29962005    276.13400956      4.49000254      0.00000000
 36224.30462255    276.05774250      4.49124301      0.00000000
 36234.30962505    275.98151755      4.49248347      0.00000000
 36244.31462755    275.90533468      4.49372393      0.00000000
 36254.31963006    275.82919386      4.49496439      0.00000000
 36264.32463256    275.75309506      4.49620486      0.00000000
 36274.32963506    275.67703823      4.49744532      0.00000000
 36284.33463756    275.60102335      4.49868578      0.00000000
 36294.33964006    275.52505037      4.49992624      0.00000000
 36304.34464256    275.44911927      4.50116671      0.00000000
 36314.34964506    275.37323001      4.50240717      0.00000000
 36324.35464756    275.29738256      4.50364763      0.00000000
 36334.35965007    275.22157687      4.50488810      0.00000000
 36344.36465257    275.14581293      4.50612856      0.00000000
 36354.36965507    275.07009068      4.50736902      0.00000000
 36364.37465757    274.99441010      4.50860948      0.00000000
 36374.37966007    274.91877115      4.50984995      0.00000000
 36384.38466257    274.84317380      4.51109041      0.00000000
 36394.38966507    274.76761802      4.51233087      0.00000000
 36404.39466757    274.69210377      4.51357133      0.00000000
 36414.39967008    274.61663101      4.51481180      0.00000000
 36424.40467258    274.54119971      4.51605226      0.00000000
 36434.40967508    274.46580984      4.51729272      0.00000000
 36444.41467758    274.39046137      4.51853318      0.00000000
 36454.41968008    274.31515425      4.51977365      0.00000000
 36464.42468258    274.23988846      4.52101411      0.00000000
 36474.42968508    274.16466396      4.52225457      0.00000000
 36484.43468758    274.08948071      4.52349504      0.00000000
 36494.43969009    274.01433869      4.52473550      0.00000000
 36504.44469259    273.93923786      4.52597596      0.00000000
 36514.44969509    273.86417818      4.52721642      0.00000000
 36524.45469759    273.78915963      4.52845689      0.00000000
 36534.45970009    273.71418216      4.52969735      0.00000000
 36544.46470259    273.63924575      4.53093781      0.00000000
 36554.46970509    273.56435036      4.53217827      0.00000000
 36564.47470759    273.48949595      4.53341874      0.00000000
 36574.47971010    273.41468250      4.53465920      0.00000000
 36584.48471260    273.33990997      4.53589966      0.00000000
 36594.48971510    273.26517832      4.53714012      0.00000000
 36604.49471760    273.19048753      4.53838059      0.00000000
 36614.49972010    273.11583755      4.53962105      0.00000000
 36624.50472260    273.04122836      4.54086151      0.00000000
 36634.50972510    272.96665992      4.54210198      0.00000000
 36644.51472760    272.89213220      4.54334244      0.00000000
 36654.51973011    272.81764517      4.54458290      0.00000000
 36664.52473261    272.74319879      4.54582336      0.00000000
 36674.52973511    272.66879302      4.54706383      0.00000000
 36684.53473761    272.59442785      4.54830429      0.00000000
 36694.53974011    272.52010322      4.54954475      0.00000000
 36704.54474261    272.44581911      4.55078521      0.00000000
 36714.54974511    272.37157549      4.55202568      0.00000000
 36724.55474761    272.29737233      4.55326614      0.00000000
 36734.55975012    272.22320958      4.55450660      0.00000000
 36744.56475262    272.14908722      4.55574706      0.00000000
 36754.56975512    272.07500521      4.55698753      0.00000000
 36764.57475762    272.00096352      4.55822799      0.00000000
 36774.57976012    271.92696212      4.55946845      0.00000000
 36784.58476262    271.85300098      4.56070892      0.00000000
 36794.58976512    271.77908006      4.56194938      0.00000000
 36804.59476762    271.70519933      4.56318984      0.00000000
 36814.59977013    271.63135876      4.56443030      0.00000000
 36824.60477263    271.55755830      4.56567077      0.00000000
 36834.60977513    271.48379795      4.56691123      0.00000000
 36844.61477763    271.41007764      4.56815169      0.00000000
 36854.61978013    271.33639737      4.56939215      0.00000000
 36864.62478263    271.26275709      4.57063262      0.00000000
 36874.62978513    271.18915677      4.57187308      0.00000000
 36884.63478763    271.11559638      4.57311354      0.00000000
 36894.63979014    271.04207588      4.57435400      0.00000000
 36904.64479264    270.96859525      4.57559447      0.00000000
 36914.64979514    270.89515445      4.57683493      0.00000000
 36924.65479764    270.82175344      4.57807539      0.00000000
 36934.65980014    270.74839221      4.57931586      0.00000000
 36944.66480264    270.67507070      4.58055632      0.00000000
 36954.66980514    270.60178890      4.58179678      0.00000000
 36964.67480764    270.52854677      4.58303724      0.00000000
 36974.67981015    270.45534428      4.58427771      0.00000000
 36984.68481265    270.38218139      4.58551817      0.00000000
 36994.68981515    270.30905807      4.58675863      0.00000000
 37004.69481765    270.23597430      4.58799909      0.00000000
 37014.69982015    270.16293003      4.58923956      0.00000000
 37024.70482265    270.08992524      4.59048002      0.00000000
 37034.70982515    270.01695990      4.59172048      0.00000000
 37044.71482765    269.94403396      4.59296094      0.00000000
 37054.71983016    269.87114741      4.59420141      0.00000000
 37064.72483266    269.79830021      4.59544187      0.00000000
 37074.72983516    269.72549232      4.59668233      0.00000000
 37084.73483766    269.65272372      4.59792280      0.00000000
 37094.73984016    269.57999438      4.59916326      0.00000000
 37104.74484266    269.50730425      4.60040372      0.00000000
 37114.74984516    269.43465332      4.60164418      0.00000000
 37124.75484766    269.36204154      4.60288465      0.00000000
 37134.75985017    269.28946889      4.60412511      0.00000000
 37144.76485267    269.21693534      4.60536557      0.00000000
 37154.76985517    269.14444085      4.60660603      0.00000000
 37164.77485767    269.07198539      4.60784650      0.00000000
 37174.77986017    268.99956893      4.60908696      0.00000000
 37184.78486267    268.92719144      4.61032742      0.00000000
 37194.78986517    268.85485289      4.61156788      0.00000000
 37204.79486767    268.78255325      4.61280835      0.00000000
 37214.79987018    268.71029248      4.61404881      0.00000000
 37224.80487268    268.63807055      4.61528927      0.00000000
 37234.80987518    268.56588743      4.61652974      0.00000000
 37244.81487768    268.49374310      4.61777020      0.00000000
 37254.81988018    268.42163752      4.61901066      0.00000000
 37264.82488268    268.34957065      4.62025112      0.00000000
 37274.82988518    268.27754247      4.62149159      0.00000000
 37284.83488768    268.20555295      4.62273205      0.00000000
 37294.83989019    268.13360205      4.62397251      0.00000000
 37304.84489269    268.06168974      4.62521297      0.00000000
 37314.84989519    267.98981600      4.62645344      0.00000000
 37324.85489769    267.91798079      4.62769390      0.00000000
 37334.85990019    267.84618408      4.62893436      0.00000000
 37344.86490269    267.77442585      4.63017482      0.00000000
 37354.86990519    267.70270605      4.63141529      0.00000000
 37364.87490769    267.63102465      4.63265575      0.00000000
 37374.87991020    267.55938164      4.63389621      0.00000000
 37384.88491270    267.48777697      4.63513668      0.00000000
 37394.88991520    267.41621062      4.63637714      0.00000000
 37404.89491770    267.34468255      4.63761760      0.00000000
 37414.89992020    267.27319274      4.63885806      0.00000000
 37424.90492270    267.20174115      4.64009853      0.00000000
 37434.90992520    267.13032775      4.64133899      0.00000000
 37444.91492770    267.05895251      4.64257945      0.00000000
 37454.91993021    266.98761541      4.64381991      0.00000000
 37464.92493271    266.91631641      4.64506038      0.00000000
 37474.92993521    266.84505548      4.64630084      0.00000000
 37484.93493771    266.77383259      4.64754130      0.00000000
 37494.93994021    266.70264770      4.64878176      0.00000000
 37504.94494271    266.63150080      4.65002223      0.00000000
 37514.94994521    266.56039185      4.65126269      0.00000000
 37524.95494771    266.48932081      4.65250315      0.00000000
 37534.95995022    266.41828767      4.65374362      0.00000000
 37544.96495272    266.34729238      4.65498408      0.00000000
 37554.96995522    266.27633492      4.65622454      0.00000000
 37564.97495772    266.20541525      4.65746500      0.00000000
 37574.97996022    266.13453336      4.65870547      0.00000000
 37584.98496272    266.06368920      4.65994593      0.00000000
 37594.98996522    265.99288274      4.66118639      0.00000000
 37604.99496772    265.92211397      4.66242685      0.00000000
 37614.99997023    265.85138284      4.66366732      0.00000000
 37625.00497273    265.78068933      4.66490778      0.00000000
 37635.00997523    265.71003340      4.66614824      0.00000000
 37645.01497773    265.63941503      4.66738870      0.00000000
 37655.01998023    265.56883419      4.66862917      0.00000000
 37665.02498273    265.49829085      4.66986963      0.00000000
 37675.02998523    265.42778497      4.67111009      0.00000000
 37685.03498773    265.35731653      4.67235056      0.00000000
 37695.03999024    265.28688549      4.67359102      0.00000000
 37705.04499274    265.21649184      4.67483148      0.00000000
 37715.04999524    265.14613553      4.67607194      0.00000000
 37725.05499774    265.07581654      4.67731241      0.00000000
 37735.06000024    265.00553484      4.67855287      0.00000000
 37745.06500274    264.93529040      4.67979333      0.00000000
 37755.07000524    264.86508318      4.68103379      0.00000000
 37765.07500774    264.79491317      4.68227426      0.00000000
 37775.08001025    264.72478033      4.68351472      0.00000000
 37785.08501275    264.65468463      4.68475518      0.00000000
 37795.09001525    264.58462603      4.68599564      0.00000000
 37805.09501775    264.51460452      4.68723611      0.00000000
 37815.10002025    264.44462007      4.68847657      0.00000000
 37825.10502275    264.37467263      4.68971703      0.00000000
 37835.11002525    264.30476219      4.69095750      0.00000000
 37845.11502775    264.23488871      4.69219796      0.00000000
 37855.12003026    264.16505217      4.69343842      0.00000000
 37865.12503276    264.09525253      4.69467888      0.00000000
 37875.13003526    264.02548977      4.69591935      0.00000000
 37885.13503776    263.95576385      4.69715981      0.00000000
 37895.14004026    263.88607476      4.69840027      0.00000000
 37905.14504276    263.81642245      4.69964073      0.00000000
 37915.15004526    263.74680690      4.70088120      0.00000000
 37925.15504776    263.67722808      4.70212166      0.00000000
 37935.16005027    263.60768597      4.70336212      0.00000000
 37945.16505277    263.53818052      4.70460258      0.00000000
 37955.17005527    263.46871172      4.70584305      0.00000000
 37965.17505777    263.39927953      4.70708351      0.00000000
 37975.18006027    263.32988393      4.70832397      0.00000000
 37985.18506277    263.26052489      4.70956444      0.00000000
 37995.19006527    263.19120237      4.71080490      0.00000000
 38005.19506777    263.12191635      4.71204536      0.00000000
 38015.20007028    263.05266680      4.71328582      0.00000000
 38025.20507278    262.98345370      4.71452629      0.00000000
 38035.21007528    262.91427700      4.71576675      0.00000000
 38045.21507778    262.84513669      4.71700721      0.00000000
 38055.22008028    262.77603274      4.71824767      0.00000000
 38065.22508278    262.70696511      4.71948814      0.00000000
 38075.23008528    262.63793377      4.72072860      0.00000000
 38085.23508778    262.56893871      4.72196906      0.00000000
 38095.24009029    262.49997989      4.72320952      0.00000000
 38105.24509279    262.43105728      4.72444999      0.00000000
 38115.25009529    262.36217085      4.72569045      0.00000000
 38125.25509779    262.29332058      4.72693091      0.00000000
 38135.26010029    262.22450644      4.72817138      0.00000000
 38145.26510279    262.15572839      4.72941184      0.00000000
 38155.27010529    262.08698641      4.73065230      0.00000000
 38165.27510779    262.01828047      4.73189276      0.00000000
 38175.28011030    261.94961055      4.73313323      0.00000000
 38185.28511280    261.88097661      4.73437369      0.00000000
 38195.29011530    261.81237863      4.73561415      0.00000000
 38205.29511780    261.74381658      4.73685461      0.00000000
 38215.30012030    261.67529042      4.73809508      0.00000000
 38225.30512280    261.60680014      4.73933554      0.00000000
 38235.31012530    261.53834570      4.74057600      0.00000000
 38245.31512780    261.46992708      4.74181646      0.00000000
 38255.32013031    261.40154424      4.74305693      0.00000000
 38265.32513281    261.33319717      4.74429739      0.00000000
 38275.33013531    261.26488582      4.74553785      0.00000000
 38285.33513781    261.19661018      4.74677832      0.00000000
 38295.34014031    261.12837021      4.74801878      0.00000000
 38305.34514281    261.06016589      4.74925924      0.00000000
 38315.35014531    260.99199719      4.75049970      0.00000000
 38325.35514781    260.92386408      4.75174017      0.00000000
 38335.36015032    260.85576654      4.75298063      0.00000000
 38345.36515282    260.78770453      4.75422109      0.00000000
 38355.37015532    260.71967803      4.75546155      0.00000000
 38365.37515782    260.65168701      4.75670202      0.00000000
 38375.38016032    260.58373144      4.75794248      0.00000000
 38385.38516282    260.51581130      4.75918294      0.00000000
 38395.39016532    260.44792655      4.76042340      0.00000000
 38405.39516782    260.38007717      4.76166387      0.00000000
 38415.40017033    260.31226314      4.76290433      0.00000000
 38425.40517283    260.24448441      4.76414479      0.00000000
 38435.41017533    260.17674098      4.76538526      0.00000000
 38445.41517783    260.10903280      4.76662572      0.00000000
 38455.42018033    260.04135986      4.76786618      0.00000000
 38465.42518283    259.97372212      4.76910664      0.00000000
 38475.43018533    259.90611955      4.77034711      0.00000000
 38485.43518783    259.83855214      4.77158757      0.00000000
 38495.44019034    259.77101984      4.77282803      0.00000000
 38505.44519284    259.70352264      4.77406849      0.00000000
 38515.45019534    259.63606051      4.77530896      0.00000000
 38525.45519784    259.56863342      4.77654942      0.00000000
 38535.46020034    259.50124134      4.77778988      0.00000000
 38545.46520284    259.43388424      4.77903034      0.00000000
 38555.47020534    259.36656211      4.78027081      0.00000000
 38565.47520784    259.29927490      4.78151127      0.00000000
 38575.48021035    259.23202260      4.78275173      0.00000000
 38585.48521285    259.16480517      4.78399220      0.00000000
 38595.49021535    259.09762259      4.78523266      0.00000000
 38605.49521785    259.03047484      4.78647312      0.00000000
 38615.50022035    258.96336188      4.78771358      0.00000000
 38625.50522285    258.89628368      4.78895405      0.00000000
 38635.51022535    258.82924023      4.79019451      0.00000000
 38645.51522785    258.76223149      4.79143497      0.00000000
 38655.52023036    258.69525744      4.79267543      0.00000000
 38665.52523286    258.62831805      4.79391590      0.00000000
 38675.53023536    258.56141329      4.79515636      0.00000000
 38685.53523786    258.49454314      4.79639682      0.00000000
 38695.54024036    258.42770757      4.79763728      0.00000000
 38705.54524286    258.36090655      4.79887775      0.00000000
 38715.55024536    258.29414006      4.80011821      0.00000000
 38725.55524786    258.22740807      4.80135867      0.00000000
 38735.56025037    258.16071054      4.80259914      0.00000000
 38745.56525287    258.09404747      4.80383960      0.00000000
 38755.57025537    258.02741881      4.80508006      0.00000000
 38765.57525787    257.96082455      4.80632052      0.00000000
 38775.58026037    257.89426465      4.80756099      0.00000000
 38785.58526287    257.82773909      4.80880145      0.00000000
 38795.59026537    257.76124784      4.81004191      0.00000000
 38805.59526787    257.69479088      4.81128237      0.00000000
 38815.60027038    257.62836818      4.81252284      0.00000000
 38825.60527288    257.56197971      4.81376330      0.00000000
 38835.61027538    257.49562545      4.81500376      0.00000000
 38845.61527788    257.42930537      4.81624422      0.00000000
 38855.62028038    257.36301944      4.81748469      0.00000000
 38865.62528288    257.29676764      4.81872515      0.00000000
 38875.63028538    257.23054994      4.81996561      0.00000000
 38885.63528788    257.16436632      4.82120608      0.00000000
 38895.64029039    257.09821674      4.82244654      0.00000000
 38905.64529289    257.03210118      4.82368700      0.00000000
 38915.65029539    256.96601963      4.82492746      0.00000000
 38925.65529789    256.89997204      4.82616793      0.00000000
 38935.66030039    256.83395839      4.82740839      0.00000000
 38945.66530289    256.76797866      4.82864885      0.00000000
 38955.67030539    256.70203283      4.82988931      0.00000000
 38965.67530789    256.63612086      4.83112978      0.00000000
 38975.68031040    256.57024272      4.83237024      0.00000000
 38985.68531290    256.50439840      4.83361070      0.00000000
 38995.69031540    256.43858787      4.83485116      0.00000000
 39005.69531790    256.37281110      4.83609163      0.00000000
 39015.70032040    256.30706806      4.83733209      0.00000000
 39025.70532290    256.24135874      4.83857255      0.00000000
 39035.71032540    256.17568309      4.83981302      0.00000000
 39045.71532790    256.11004110      4.84105348      0.00000000
 39055.72033041    256.04443275      4.84229394      0.00000000
 39065.72533291    255.97885800      4.84353440      0.00000000
 39075.73033541    255.91331683      4.84477487      0.00000000
 39085.73533791    255.84780921      4.84601533      0.00000000
 39095.74034041    255.78233512      4.84725579      0.00000000
