Wavenumber(cm^-1)   Wavelength(nm)  Electronvolts(eV)   Intensity(normalised)
 34539.70603200    289.52185489      4.28237932      0.00000000
 34549.71103450    289.43801433      4.28361979      0.00000000
 34559.71603700    289.35422232      4.28486025      0.00000000
 34569.72103950    289.27047881      4.28610071      0.00000000
 34579.72604201    289.18678377      4.28734118      0.00000000
 34589.73104451    289.10313713      4.28858164      0.00000000
 34599.73604701    289.01953888      4.28982210      0.00000000
 34609.74104951    288.93598895      4.29106256      0.00000000
 34619.74605201    288.85248732      4.29230303      0.00000000
 34629.75105451    288.76903394      4.29354349      0.00000000
 34639.75605701    288.68562877      4.29478395      0.00000000
 34649.76105951    288.60227176      4.29602441      0.00000000
 34659.76606202    288.51896287      4.29726488      0.00000000
 34669.77106452    288.43570207      4.29850534      0.00000000
 34679.77606702    288.35248931      4.29974580      0.00000000
 34689.78106952    288.26932455      4.30098626      0.00000000
 34699.78607202    288.18620774      4.30222673      0.00000000
 34709.79107452    288.10313886      4.30346719      0.00000000
 34719.79607702    288.02011784      4.30470765      0.00000000
 34729.80107952    287.93714466      4.30594812      0.00000000
 34739.80608203    287.85421928      4.30718858      0.00000000
 34749.81108453    287.77134164      4.30842904      0.00000000
 34759.81608703    287.68851172      4.30966950      0.00000000
 34769.82108953    287.60572946      4.31090997      0.00000000
 34779.82609203    287.52299483      4.31215043      0.00000000
 34789.83109453    287.44030778      4.31339089      0.00000000
 34799.83609703    287.35766829      4.31463135      0.00000000
 34809.84109953    287.27507629      4.31587182      0.00000000
 34819.84610204    287.19253176      4.31711228      0.00000000
 34829.85110454    287.11003465      4.31835274      0.00000000
 34839.85610704    287.02758493      4.31959320      0.00000000
 34849.86110954    286.94518254      4.32083367      0.00000000
 34859.86611204    286.86282745      4.32207413      0.00000000
 34869.87111454    286.78051963      4.32331459      0.00000000
 34879.87611704    286.69825902      4.32455506      0.00000000
 34889.88111954    286.61604559      4.32579552      0.00000000
 34899.88612205    286.53387930      4.32703598      0.00000000
 34909.89112455    286.45176010      4.32827644      0.00000000
 34919.89612705    286.36968796      4.32951691      0.00000000
 34929.90112955    286.28766284      4.33075737      0.00000000
 34939.90613205    286.20568469      4.33199783      0.00000000
 34949.91113455    286.12375348      4.33323829      0.00000000
 34959.91613705    286.04186916      4.33447876      0.00000000
 34969.92113955    285.96003170      4.33571922      0.00000000
 34979.92614206    285.87824105      4.33695968      0.00000000
 34989.93114456    285.79649718      4.33820014      0.00000000
 34999.93614706    285.71480004      4.33944061      0.00000000
 35009.94114956    285.63314959      4.34068107      0.00000000
 35019.94615206    285.55154580      4.34192153      0.00000000
 35029.95115456    285.46998862      4.34316200      0.00000000
 35039.95615706    285.38847802      4.34440246      0.00000000
 35049.96115956    285.30701395      4.34564292      0.00000000
 35059.96616207    285.22559638      4.34688338      0.00000000
 35069.97116457    285.14422526      4.34812385      0.00000000
 35079.97616707    285.06290056      4.34936431      0.00000000
 35089.98116957    284.98162223      4.35060477      0.00000000
 35099.98617207    284.90039023      4.35184523      0.00000000
 35109.99117457    284.81920454      4.35308570      0.00000000
 35119.99617707    284.73806509      4.35432616      0.00000000
 35130.00117957    284.65697187      4.35556662      0.00000000
 35140.00618208    284.57592482      4.35680708      0.00000000
 35150.01118458    284.49492392      4.35804755      0.00000000
 35160.01618708    284.41396911      4.35928801      0.00000000
 35170.02118958    284.33306036      4.36052847      0.00000000
 35180.02619208    284.25219762      4.36176894      0.00000000
 35190.03119458    284.17138087      4.36300940      0.00000000
 35200.03619708    284.09061007      4.36424986      0.00000000
 35210.04119958    284.00988516      4.36549032      0.00000000
 35220.04620209    283.92920612      4.36673079      0.00000000
 35230.05120459    283.84857290      4.36797125      0.00000000
 35240.05620709    283.76798547      4.36921171      0.00000000
 35250.06120959    283.68744378      4.37045217      0.00000000
 35260.06621209    283.60694780      4.37169264      0.00000000
 35270.07121459    283.52649749      4.37293310      0.00000000
 35280.07621709    283.44609280      4.37417356      0.00000000
 35290.08121959    283.36573371      4.37541402      0.00000000
 35300.08622210    283.28542017      4.37665449      0.00000000
 35310.09122460    283.20515215      4.37789495      0.00000000
 35320.09622710    283.12492959      4.37913541      0.00000000
 35330.10122960    283.04475248      4.38037588      0.00000000
 35340.10623210    282.96462076      4.38161634      0.00000000
 35350.11123460    282.88453440      4.38285680      0.00000000
 35360.11623710    282.80449336      4.38409726      0.00000000
 35370.12123960    282.72449760      4.38533773      0.00000000
 35380.12624211    282.64454709      4.38657819      0.00000000
 35390.13124461    282.56464178      4.38781865      0.00000000
 35400.13624711    282.48478163      4.38905911      0.00000000
 35410.14124961    282.40496662      4.39029958      0.00000000
 35420.14625211    282.32519669      4.39154004      0.00000000
 35430.15125461    282.24547182      4.39278050      0.00000000
 35440.15625711    282.16579196      4.39402096      0.00000000
 35450.16125961    282.08615708      4.39526143      0.00000000
 35460.16626212    282.00656713      4.39650189      0.00000000
 35470.17126462    281.92702209      4.39774235      0.00000000
 35480.17626712    281.84752190      4.39898282      0.00000000
 35490.18126962    281.76806654      4.40022328      0.00000000
 35500.18627212    281.68865597      4.40146374      0.00000000
 35510.19127462    281.60929014      4.40270420      0.00000000
 35520.19627712    281.52996902      4.40394467      0.00000000
 35530.20127962    281.45069258      4.40518513      0.00000000
 35540.20628213    281.37146077      4.40642559      0.00000000
 35550.21128463    281.29227355      4.40766605      0.00000000
 35560.21628713    281.21313090      4.40890652      0.00000000
 35570.22128963    281.13403277      4.41014698      0.00000000
 35580.22629213    281.05497912      4.41138744      0.00000000
 35590.23129463    280.97596992      4.41262790      0.00000000
 35600.23629713    280.89700512      4.41386837      0.00000000
 35610.24129963    280.81808470      4.41510883      0.00000000
 35620.24630214    280.73920862      4.41634929      0.00000000
 35630.25130464    280.66037683      4.41758976      0.00000000
 35640.25630714    280.58158930      4.41883022      0.00000000
 35650.26130964    280.50284599      4.42007068      0.00000000
 35660.26631214    280.42414687      4.42131114      0.00000000
 35670.27131464    280.34549189      4.42255161      0.00000000
 35680.27631714    280.26688103      4.42379207      0.00000000
 35690.28131964    280.18831424      4.42503253      0.00000000
 35700.28632215    280.10979148      4.42627299      0.00000000
 35710.29132465    280.03131273      4.42751346      0.00000000
 35720.29632715    279.95287794      4.42875392      0.00000000
 35730.30132965    279.87448707      4.42999438      0.00000000
 35740.30633215    279.79614010      4.43123484      0.00000000
 35750.31133465    279.71783697      4.43247531      0.00000000
 35760.31633715    279.63957766      4.43371577      0.00000000
 35770.32133965    279.56136213      4.43495623      0.00000000
 35780.32634216    279.48319034      4.43619670      0.00000000
 35790.33134466    279.40506226      4.43743716      0.00000000
 35800.33634716    279.32697784      4.43867762      0.00000000
 35810.34134966    279.24893706      4.43991808      0.00000000
 35820.34635216    279.17093987      4.44115855      0.00000000
 35830.35135466    279.09298624      4.44239901      0.00000000
 35840.35635716    279.01507613      4.44363947      0.00000000
 35850.36135966    278.93720951      4.44487993      0.00000000
 35860.36636217    278.85938634      4.44612040      0.00000000
 35870.37136467    278.78160658      4.44736086      0.00000000
 35880.37636717    278.70387020      4.44860132      0.00000000
 35890.38136967    278.62617715      4.44984178      0.00000000
 35900.38637217    278.54852741      4.45108225      0.00000000
 35910.39137467    278.47092094      4.45232271      0.00000000
 35920.39637717    278.39335771      4.45356317      0.00000000
 35930.40137967    278.31583766      4.45480364      0.00000000
 35940.40638218    278.23836078      4.45604410      0.00000000
 35950.41138468    278.16092702      4.45728456      0.00000000
 35960.41638718    278.08353635      4.45852502      0.00000000
 35970.42138968    278.00618873      4.45976549      0.00000000
 35980.42639218    277.92888413      4.46100595      0.00000000
 35990.43139468    277.85162250      4.46224641      0.00000000
 36000.43639718    277.77440382      4.46348687      0.00000000
 36010.44139968    277.69722805      4.46472734      0.00000000
 36020.44640219    277.62009515      4.46596780      0.00000000
 36030.45140469    277.54300509      4.46720826      0.00000000
 36040.45640719    277.46595783      4.46844872      0.00000000
 36050.46140969    277.38895333      4.46968919      0.00000000
 36060.46641219    277.31199157      4.47092965      0.00000000
 36070.47141469    277.23507250      4.47217011      0.00000000
 36080.47641719    277.15819608      4.47341058      0.00000000
 36090.48141969    277.08136229      4.47465104      0.00000000
 36100.48642220    277.00457109      4.47589150      0.00000000
 36110.49142470    276.92782244      4.47713196      0.00000000
 36120.49642720    276.85111631      4.47837243      0.00000000
 36130.50142970    276.77445266      4.47961289      0.00000000
 36140.50643220    276.69783146      4.48085335      0.00000000
 36150.51143470    276.62125267      4.48209381      0.00000000
 36160.51643720    276.54471625      4.48333428      0.00000000
 36170.52143970    276.46822218      4.48457474      0.00000000
 36180.52644221    276.39177041      4.48581520      0.00000000
 36190.53144471    276.31536091      4.48705566      0.00000000
 36200.53644721    276.23899364      4.48829613      0.00000000
 36210.54144971    276.16266858      4.48953659      0.00000000
 36220.54645221    276.08638569      4.49077705      0.00000000
 36230.55145471    276.01014492      4.49201752      0.00000000
 36240.55645721    275.93394625      4.49325798      0.00000000
 36250.56145971    275.85778964      4.49449844      0.00000000
 36260.56646222    275.78167506      4.49573890      0.00000000
 36270.57146472    275.70560247      4.49697937      0.00000000
 36280.57646722    275.62957183      4.49821983      0.00000000
 36290.58146972    275.55358312      4.49946029      0.00000000
 36300.58647222    275.47763630      4.50070075      0.00000000
 36310.59147472    275.40173133      4.50194122      0.00000000
 36320.59647722    275.32586817      4.50318168      0.00000000
 36330.60147972    275.25004680      4.50442214      0.00000000
 36340.60648223    275.17426718      4.50566260      0.00000000
 36350.61148473    275.09852927      4.50690307      0.00000000
 36360.61648723    275.02283305      4.50814353      0.00000000
 36370.62148973    274.94717846      4.50938399      0.00000000
 36380.62649223    274.87156549      4.51062446      0.00000000
 36390.63149473    274.79599410      4.51186492      0.00000000
 36400.63649723    274.72046425      4.51310538      0.00000000
 36410.64149973    274.64497591      4.51434584      0.00000000
 36420.64650224    274.56952904      4.51558631      0.00000000
 36430.65150474    274.49412362      4.51682677      0.00000000
 36440.65650724    274.41875960      4.51806723      0.00000000
 36450.66150974    274.34343695      4.51930769      0.00000000
 36460.66651224    274.26815564      4.52054816      0.00000000
 36470.67151474    274.19291563      4.52178862      0.00000000
 36480.67651724    274.11771689      4.52302908      0.00000000
 36490.68151974    274.04255939      4.52426954      0.00000000
 36500.68652225    273.96744309      4.52551001      0.00000000
 36510.69152475    273.89236796      4.52675047      0.00000000
 36520.69652725    273.81733396      4.52799093      0.00000000
 36530.70152975    273.74234107      4.52923140      0.00000000
 36540.70653225    273.66738924      4.53047186      0.00000000
 36550.71153475    273.59247844      4.53171232      0.00000000
 36560.71653725    273.51760864      4.53295278      0.00000000
 36570.72153975    273.44277981      4.53419325      0.00000000
 36580.72654226    273.36799191      4.53543371      0.00000000
 36590.73154476    273.29324491      4.53667417      0.00000000
 36600.73654726    273.21853878      4.53791463      0.00000000
 36610.74154976    273.14387347      4.53915510      0.00000000
 36620.74655226    273.06924897      4.54039556      0.00000000
 36630.75155476    272.99466522      4.54163602      0.00000000
 36640.75655726    272.92012221      4.54287648      0.00000000
 36650.76155976    272.84561990      4.54411695      0.00000000
 36660.76656227    272.77115825      4.54535741      0.00000000
 36670.77156477    272.69673723      4.54659787      0.00000000
 36680.77656727    272.62235682      4.54783834      0.00000000
 36690.78156977    272.54801696      4.54907880      0.00000000
 36700.78657227    272.47371764      4.55031926      0.00000000
 36710.79157477    272.39945881      4.55155972      0.00000000
 36720.79657727    272.32524045      4.55280019      0.00000000
 36730.80157977    272.25106253      4.55404065      0.00000000
 36740.80658228    272.17692500      4.55528111      0.00000000
 36750.81158478    272.10282784      4.55652157      0.00000000
 36760.81658728    272.02877101      4.55776204      0.00000000
 36770.82158978    271.95475448      4.55900250      0.00000000
 36780.82659228    271.88077822      4.56024296      0.00000000
 36790.83159478    271.80684220      4.56148342      0.00000000
 36800.83659728    271.73294637      4.56272389      0.00000000
 36810.84159978    271.65909072      4.56396435      0.00000000
 36820.84660229    271.58527520      4.56520481      0.00000000
 36830.85160479    271.51149979      4.56644528      0.00000000
 36840.85660729    271.43776444      4.56768574      0.00000000
 36850.86160979    271.36406914      4.56892620      0.00000000
 36860.86661229    271.29041384      4.57016666      0.00000000
 36870.87161479    271.21679851      4.57140713      0.00000000
 36880.87661729    271.14322312      4.57264759      0.00000000
 36890.88161979    271.06968764      4.57388805      0.00000000
 36900.88662230    270.99619204      4.57512851      0.00000000
 36910.89162480    270.92273628      4.57636898      0.00000000
 36920.89662730    270.84932033      4.57760944      0.00000000
 36930.90162980    270.77594416      4.57884990      0.00000000
 36940.90663230    270.70260774      4.58009036      0.00000000
 36950.91163480    270.62931103      4.58133083      0.00000000
 36960.91663730    270.55605400      4.58257129      0.00000000
 36970.92163980    270.48283662      4.58381175      0.00000000
 36980.92664231    270.40965886      4.58505222      0.00000000
 36990.93164481    270.33652068      4.58629268      0.00000000
 37000.93664731    270.26342206      4.58753314      0.00000000
 37010.94164981    270.19036295      4.58877360      0.00000000
 37020.94665231    270.11734334      4.59001407      0.00000000
 37030.95165481    270.04436318      4.59125453      0.00000000
 37040.95665731    269.97142245      4.59249499      0.00000000
 37050.96165981    269.89852111      4.59373545      0.00000000
 37060.96666232    269.82565913      4.59497592      0.00000000
 37070.97166482    269.75283648      4.59621638      0.00000000
 37080.97666732    269.68005313      4.59745684      0.00000000
 37090.98166982    269.60730904      4.59869730      0.00000000
 37100.98667232    269.53460418      4.59993777      0.00000000
 37110.99167482    269.46193853      4.60117823      0.00000000
 37120.99667732    269.38931205      4.60241869      0.00000000
 37131.00167982    269.31672471      4.60365916      0.00000000
 37141.00668233    269.24417647      4.60489962      0.00000000
 37151.01168483    269.17166731      4.60614008      0.00000000
 37161.01668733    269.09919720      4.60738054      0.00000000
 37171.02168983    269.02676609      4.60862101      0.00000000
 37181.02669233    268.95437397      4.60986147      0.00000000
 37191.03169483    268.88202080      4.61110193      0.00000000
 37201.03669733    268.80970654      4.61234239      0.00000000
 37211.04169983    268.73743117      4.61358286      0.00000000
 37221.04670234    268.66519466      4.61482332      0.00000000
 37231.05170484    268.59299697      4.61606378      0.00000000
 37241.05670734    268.52083807      4.61730424      0.00000000
 37251.06170984    268.44871793      4.61854471      0.00000000
 37261.06671234    268.37663652      4.61978517      0.00000000
 37271.07171484    268.30459382      4.62102563      0.00000000
 37281.07671734    268.23258978      4.62226610      0.00000000
 37291.08171984    268.16062437      4.62350656      0.00000000
 37301.08672235    268.08869758      4.62474702      0.00000000
 37311.09172485    268.01680935      4.62598748      0.00000000
 37321.09672735    267.94495967      4.62722795      0.00000000
 37331.10172985    267.87314851      4.62846841      0.00000000
 37341.10673235    267.80137582      4.62970887      0.00000000
 37351.11173485    267.72964159      4.63094933      0.00000000
 37361.11673735    267.65794577      4.63218980      0.00000000
 37371.12173985    267.58628834      4.63343026      0.00000000
 37381.12674236    267.51466927      4.63467072      0.00000000
 37391.13174486    267.44308853      4.63591118      0.00000000
 37401.13674736    267.37154609      4.63715165      0.00000000
 37411.14174986    267.30004191      4.63839211      0.00000000
 37421.14675236    267.22857596      4.63963257      0.00000000
 37431.15175486    267.15714822      4.64087304      0.00000000
 37441.15675736    267.08575866      4.64211350      0.00000000
 37451.16175986    267.01440724      4.64335396      0.00000000
 37461.16676237    266.94309392      4.64459442      0.00000000
 37471.17176487    266.87181870      4.64583489      0.00000000
 37481.17676737    266.80058152      4.64707535      0.00000000
 37491.18176987    266.72938236      4.64831581      0.00000000
 37501.18677237    266.65822120      4.64955627      0.00000000
 37511.19177487    266.58709799      4.65079674      0.00000000
 37521.19677737    266.51601272      4.65203720      0.00000000
 37531.20177987    266.44496534      4.65327766      0.00000000
 37541.20678238    266.37395584      4.65451812      0.00000000
 37551.21178488    266.30298417      4.65575859      0.00000000
 37561.21678738    266.23205031      4.65699905      0.00000000
 37571.22178988    266.16115423      4.65823951      0.00000000
 37581.22679238    266.09029590      4.65947998      0.00000000
 37591.23179488    266.01947529      4.66072044      0.00000000
 37601.23679738    265.94869237      4.66196090      0.00000000
 37611.24179988    265.87794710      4.66320136      0.00000000
 37621.24680239    265.80723946      4.66444183      0.00000000
 37631.25180489    265.73656942      4.66568229      0.00000000
 37641.25680739    265.66593695      4.66692275      0.00000000
 37651.26180989    265.59534201      4.66816321      0.00000000
 37661.26681239    265.52478459      4.66940368      0.00000000
 37671.27181489    265.45426464      4.67064414      0.00000000
 37681.27681739    265.38378214      4.67188460      0.00000000
 37691.28181989    265.31333706      4.67312506      0.00000000
 37701.28682240    265.24292936      4.67436553      0.00000000
 37711.29182490    265.17255903      4.67560599      0.00000000
 37721.29682740    265.10222603      4.67684645      0.00000000
 37731.30182990    265.03193032      4.67808692      0.00000000
 37741.30683240    264.96167189      4.67932738      0.00000000
 37751.31183490    264.89145069      4.68056784      0.00000000
 37761.31683740    264.82126671      4.68180830      0.00000000
 37771.32183990    264.75111991      4.68304877      0.00000000
 37781.32684241    264.68101026      4.68428923      0.00000000
 37791.33184491    264.61093773      4.68552969      0.00000000
 37801.33684741    264.54090230      4.68677015      0.00000000
 37811.34184991    264.47090392      4.68801062      0.00000000
 37821.34685241    264.40094258      4.68925108      0.00000000
 37831.35185491    264.33101825      4.69049154      0.00000000
 37841.35685741    264.26113089      4.69173200      0.00000000
 37851.36185991    264.19128048      4.69297247      0.00000000
 37861.36686242    264.12146698      4.69421293      0.00000000
 37871.37186492    264.05169037      4.69545339      0.00000000
 37881.37686742    263.98195062      4.69669386      0.00000000
 37891.38186992    263.91224770      4.69793432      0.00000000
 37901.38687242    263.84258157      4.69917478      0.00000000
 37911.39187492    263.77295222      4.70041524      0.00000000
 37921.39687742    263.70335961      4.70165571      0.00000000
 37931.40187992    263.63380371      4.70289617      0.00000000
 37941.40688243    263.56428449      4.70413663      0.00000000
 37951.41188493    263.49480193      4.70537709      0.00000000
 37961.41688743    263.42535599      4.70661756      0.00000000
 37971.42188993    263.35594665      4.70785802      0.00000000
 37981.42689243    263.28657388      4.70909848      0.00000000
 37991.43189493    263.21723765      4.71033894      0.00000000
 38001.43689743    263.14793792      4.71157941      0.00000000
 38011.44189993    263.07867468      4.71281987      0.00000000
 38021.44690244    263.00944788      4.71406033      0.00000000
 38031.45190494    262.94025752      4.71530080      0.00000000
 38041.45690744    262.87110354      4.71654126      0.00000000
 38051.46190994    262.80198593      4.71778172      0.00000000
 38061.46691244    262.73290466      4.71902218      0.00000000
 38071.47191494    262.66385970      4.72026265      0.00000000
 38081.47691744    262.59485102      4.72150311      0.00000000
 38091.48191994    262.52587858      4.72274357      0.00000000
 38101.48692245    262.45694237      4.72398403      0.00000000
 38111.49192495    262.38804236      4.72522450      0.00000000
 38121.49692745    262.31917851      4.72646496      0.00000000
 38131.50192995    262.25035080      4.72770542      0.00000000
 38141.50693245    262.18155919      4.72894588      0.00000000
 38151.51193495    262.11280367      4.73018635      0.00000000
 38161.51693745    262.04408420      4.73142681      0.00000000
 38171.52193995    261.97540075      4.73266727      0.00000000
 38181.52694246    261.90675330      4.73390774      0.00000000
 38191.53194496    261.83814182      4.73514820      0.00000000
 38201.53694746    261.76956627      4.73638866      0.00000000
 38211.54194996    261.70102663      4.73762912      0.00000000
 38221.54695246    261.63252288      4.73886959      0.00000000
 38231.55195496    261.56405498      4.74011005      0.00000000
 38241.55695746    261.49562291      4.74135051      0.00000000
 38251.56195996    261.42722663      4.74259097      0.00000000
 38261.56696247    261.35886613      4.74383144      0.00000000
 38271.57196497    261.29054136      4.74507190      0.00000000
 38281.57696747    261.22225231      4.74631236      0.00000000
 38291.58196997    261.15399895      4.74755282      0.00000000
 38301.58697247    261.08578124      4.74879329      0.00000000
 38311.59197497    261.01759917      4.75003375      0.00000000
 38321.59697747    260.94945269      4.75127421      0.00000000
 38331.60197997    260.88134179      4.75251468      0.00000000
 38341.60698248    260.81326644      4.75375514      0.00000000
 38351.61198498    260.74522660      4.75499560      0.00000000
 38361.61698748    260.67722226      4.75623606      0.00000000
 38371.62198998    260.60925337      4.75747653      0.00000000
 38381.62699248    260.54131993      4.75871699      0.00000000
 38391.63199498    260.47342189      4.75995745      0.00000000
 38401.63699748    260.40555923      4.76119791      0.00000000
 38411.64199998    260.33773192      4.76243838      0.00000000
 38421.64700249    260.26993994      4.76367884      0.00000000
 38431.65200499    260.20218325      4.76491930      0.00000000
 38441.65700749    260.13446183      4.76615976      0.00000000
 38451.66200999    260.06677566      4.76740023      0.00000000
 38461.66701249    259.99912470      4.76864069      0.00000000
 38471.67201499    259.93150892      4.76988115      0.00000000
 38481.67701749    259.86392831      4.77112162      0.00000000
 38491.68201999    259.79638282      4.77236208      0.00000000
 38501.68702250    259.72887245      4.77360254      0.00000000
 38511.69202500    259.66139714      4.77484300      0.00000000
 38521.69702750    259.59395689      4.77608347      0.00000000
 38531.70203000    259.52655166      4.77732393      0.00000000
